
SLAM MODE |  Maps: 1, KFs: 1, MPs: 312, Matches: 274

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 186

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 161

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 196

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 216

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 195

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 195

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 194

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 191

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 178

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 172

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 187

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 187

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 182

SLAM MODE |  Maps: 1, KFs: 569, MPs: 14916, Matches: 173

SLAM MODE |  Maps: 1, KFs: 570, MPs: 14918, Matches: 155

SLAM MODE |  Maps: 1, KFs: 570, MPs: 14918, Matches: 211

SLAM MODE |  Maps: 1, KFs: 570, MPs: 14918, Matches: 217

SLAM MODE |  Maps: 1, KFs: 570, MPs: 14918, Matches: 193

SLAM MODE |  Maps: 1, KFs: 570, MPs: 14918, Matches: 195

SLAM MODE |  Maps: 1, KFs: 570, MPs: 14918, Matches: 195

SLAM MODE |  Maps: 1, KFs: 570, MPs: 14918, Matches: 195

SLAM MODE |  Maps: 1, KFs: 570, MPs: 14918, Matches: 195

SLAM MODE |  Maps: 1, KFs: 570, MPs: 14918, Matches: 182

SLAM MODE |  Maps: 1, KFs: 571, MPs: 14943, Matches: 158

SLAM MODE |  Maps: 1, KFs: 571, MPs: 14943, Matches: 236

SLAM MODE |  Maps: 1, KFs: 571, MPs: 14943, Matches: 204

SLAM MODE |  Maps: 1, KFs: 571, MPs: 14943, Matches: 189

SLAM MODE |  Maps: 1, KFs: 571, MPs: 14943, Matches: 185

SLAM MODE |  Maps: 1, KFs: 571, MPs: 14943, Matches: 183

SLAM MODE |  Maps: 1, KFs: 571, MPs: 15034, Matches: 140

SLAM MODE |  Maps: 1, KFs: 572, MPs: 14981, Matches: 140

SLAM MODE |  Maps: 1, KFs: 572, MPs: 14981, Matches: 158

SLAM MODE |  Maps: 1, KFs: 572, MPs: 14981, Matches: 176

SLAM MODE |  Maps: 1, KFs: 572, MPs: 14981, Matches: 185

SLAM MODE |  Maps: 1, KFs: 572, MPs: 14981, Matches: 167

SLAM MODE |  Maps: 1, KFs: 572, MPs: 14981, Matches: 181

SLAM MODE |  Maps: 1, KFs: 572, MPs: 14981, Matches: 142

SLAM MODE |  Maps: 1, KFs: 572, MPs: 14981, Matches: 152

SLAM MODE |  Maps: 1, KFs: 572, MPs: 14981, Matches: 152

SLAM MODE |  Maps: 1, KFs: 573, MPs: 14995, Matches: 130

SLAM MODE |  Maps: 1, KFs: 573, MPs: 14995, Matches: 210

SLAM MODE |  Maps: 1, KFs: 573, MPs: 14995, Matches: 211

SLAM MODE |  Maps: 1, KFs: 573, MPs: 14995, Matches: 193

SLAM MODE |  Maps: 1, KFs: 573, MPs: 14995, Matches: 168

SLAM MODE |  Maps: 1, KFs: 573, MPs: 14995, Matches: 150

SLAM MODE |  Maps: 1, KFs: 574, MPs: 15007, Matches: 108

SLAM MODE |  Maps: 1, KFs: 574, MPs: 15007, Matches: 128

SLAM MODE |  Maps: 1, KFs: 574, MPs: 15007, Matches: 128

SLAM MODE |  Maps: 1, KFs: 574, MPs: 15007, Matches: 129

SLAM MODE |  Maps: 1, KFs: 575, MPs: 15034, Matches: 123

SLAM MODE |  Maps: 1, KFs: 575, MPs: 15034, Matches: 181

SLAM MODE |  Maps: 1, KFs: 575, MPs: 15034, Matches: 180

SLAM MODE |  Maps: 1, KFs: 575, MPs: 15034, Matches: 153

SLAM MODE |  Maps: 1, KFs: 575, MPs: 15034, Matches: 160

SLAM MODE |  Maps: 1, KFs: 575, MPs: 15034, Matches: 160

SLAM MODE |  Maps: 1, KFs: 575, MPs: 15034, Matches: 156

SLAM MODE |  Maps: 1, KFs: 575, MPs: 15034, Matches: 143

SLAM MODE |  Maps: 1, KFs: 575, MPs: 15034, Matches: 137

SLAM MODE |  Maps: 1, KFs: 575, MPs: 15034, Matches: 137

SLAM MODE |  Maps: 1, KFs: 576, MPs: 15058, Matches: 134

SLAM MODE |  Maps: 1, KFs: 576, MPs: 15058, Matches: 198

SLAM MODE |  Maps: 1, KFs: 576, MPs: 15058, Matches: 198

SLAM MODE |  Maps: 1, KFs: 576, MPs: 15058, Matches: 182

SLAM MODE |  Maps: 1, KFs: 576, MPs: 15058, Matches: 189

SLAM MODE |  Maps: 1, KFs: 576, MPs: 15058, Matches: 180

SLAM MODE |  Maps: 1, KFs: 576, MPs: 15058, Matches: 171

SLAM MODE |  Maps: 1, KFs: 577, MPs: 15084, Matches: 160

SLAM MODE |  Maps: 1, KFs: 578, MPs: 15106, Matches: 154

SLAM MODE |  Maps: 1, KFs: 578, MPs: 15106, Matches: 154

SLAM MODE |  Maps: 1, KFs: 578, MPs: 15106, Matches: 178

SLAM MODE |  Maps: 1, KFs: 578, MPs: 15106, Matches: 155

SLAM MODE |  Maps: 1, KFs: 579, MPs: 15135, Matches: 157

SLAM MODE |  Maps: 1, KFs: 579, MPs: 15135, Matches: 191

SLAM MODE |  Maps: 1, KFs: 579, MPs: 15135, Matches: 182

SLAM MODE |  Maps: 1, KFs: 579, MPs: 15135, Matches: 171

SLAM MODE |  Maps: 1, KFs: 579, MPs: 15135, Matches: 171

SLAM MODE |  Maps: 1, KFs: 579, MPs: 15135, Matches: 169

SLAM MODE |  Maps: 1, KFs: 579, MPs: 15135, Matches: 146

SLAM MODE |  Maps: 1, KFs: 579, MPs: 15135, Matches: 153

SLAM MODE |  Maps: 1, KFs: 580, MPs: 15130, Matches: 142

SLAM MODE |  Maps: 1, KFs: 580, MPs: 15130, Matches: 156

SLAM MODE |  Maps: 1, KFs: 580, MPs: 15130, Matches: 156

SLAM MODE |  Maps: 1, KFs: 580, MPs: 15130, Matches: 143

SLAM MODE |  Maps: 1, KFs: 580, MPs: 15130, Matches: 137

SLAM MODE |  Maps: 1, KFs: 580, MPs: 15130, Matches: 142

SLAM MODE |  Maps: 1, KFs: 580, MPs: 15130, Matches: 147

SLAM MODE |  Maps: 1, KFs: 580, MPs: 15130, Matches: 135

SLAM MODE |  Maps: 1, KFs: 580, MPs: 15130, Matches: 134

SLAM MODE |  Maps: 1, KFs: 580, MPs: 15130, Matches: 124

SLAM MODE |  Maps: 1, KFs: 580, MPs: 15130, Matches: 124

SLAM MODE |  Maps: 1, KFs: 580, MPs: 15130, Matches: 126

SLAM MODE |  Maps: 1, KFs: 581, MPs: 15159, Matches: 107

SLAM MODE |  Maps: 1, KFs: 581, MPs: 15159, Matches: 115

SLAM MODE |  Maps: 1, KFs: 581, MPs: 15159, Matches: 122

SLAM MODE |  Maps: 1, KFs: 582, MPs: 15233, Matches: 111

SLAM MODE |  Maps: 1, KFs: 582, MPs: 15233, Matches: 141

SLAM MODE |  Maps: 1, KFs: 582, MPs: 15233, Matches: 141

SLAM MODE |  Maps: 1, KFs: 582, MPs: 15233, Matches: 150

SLAM MODE |  Maps: 1, KFs: 582, MPs: 15233, Matches: 150

SLAM MODE |  Maps: 1, KFs: 582, MPs: 15233, Matches: 148

SLAM MODE |  Maps: 1, KFs: 583, MPs: 15255, Matches: 126

SLAM MODE |  Maps: 1, KFs: 583, MPs: 15255, Matches: 179

SLAM MODE |  Maps: 1, KFs: 583, MPs: 15255, Matches: 179

SLAM MODE |  Maps: 1, KFs: 584, MPs: 15281, Matches: 113

SLAM MODE |  Maps: 1, KFs: 585, MPs: 15333, Matches: 52

SLAM MODE |  Maps: 1, KFs: 585, MPs: 15333, Matches: 133

SLAM MODE |  Maps: 1, KFs: 585, MPs: 15333, Matches: 136

SLAM MODE |  Maps: 1, KFs: 585, MPs: 15333, Matches: 120

SLAM MODE |  Maps: 1, KFs: 585, MPs: 15333, Matches: 120

SLAM MODE |  Maps: 1, KFs: 585, MPs: 15333, Matches: 111

SLAM MODE |  Maps: 1, KFs: 585, MPs: 15333, Matches: 116

SLAM MODE |  Maps: 1, KFs: 585, MPs: 15333, Matches: 111

SLAM MODE |  Maps: 1, KFs: 585, MPs: 15333, Matches: 102

SLAM MODE |  Maps: 1, KFs: 585, MPs: 15333, Matches: 92

SLAM MODE |  Maps: 1, KFs: 585, MPs: 15333, Matches: 92

SLAM MODE |  Maps: 1, KFs: 586, MPs: 15335, Matches: 95

SLAM MODE |  Maps: 1, KFs: 586, MPs: 15335, Matches: 126

SLAM MODE |  Maps: 1, KFs: 586, MPs: 15335, Matches: 118

SLAM MODE |  Maps: 1, KFs: 586, MPs: 15335, Matches: 114

SLAM MODE |  Maps: 1, KFs: 587, MPs: 15359, Matches: 94

SLAM MODE |  Maps: 1, KFs: 587, MPs: 15359, Matches: 94

SLAM MODE |  Maps: 1, KFs: 587, MPs: 15359, Matches: 133

SLAM MODE |  Maps: 1, KFs: 587, MPs: 15359, Matches: 113

SLAM MODE |  Maps: 1, KFs: 587, MPs: 15359, Matches: 116

SLAM MODE |  Maps: 1, KFs: 587, MPs: 15359, Matches: 110

SLAM MODE |  Maps: 1, KFs: 587, MPs: 15359, Matches: 100

SLAM MODE |  Maps: 1, KFs: 587, MPs: 15359, Matches: 100

SLAM MODE |  Maps: 1, KFs: 587, MPs: 15359, Matches: 96

SLAM MODE |  Maps: 1, KFs: 588, MPs: 15416, Matches: 90

SLAM MODE |  Maps: 1, KFs: 588, MPs: 15416, Matches: 160

SLAM MODE |  Maps: 1, KFs: 588, MPs: 15416, Matches: 141

SLAM MODE |  Maps: 1, KFs: 588, MPs: 15416, Matches: 121

SLAM MODE |  Maps: 1, KFs: 588, MPs: 15416, Matches: 122

SLAM MODE |  Maps: 1, KFs: 588, MPs: 15416, Matches: 122

SLAM MODE |  Maps: 1, KFs: 588, MPs: 15416, Matches: 109

SLAM MODE |  Maps: 1, KFs: 588, MPs: 15416, Matches: 98

SLAM MODE |  Maps: 1, KFs: 589, MPs: 15444, Matches: 90

SLAM MODE |  Maps: 1, KFs: 589, MPs: 15444, Matches: 121

SLAM MODE |  Maps: 1, KFs: 589, MPs: 15444, Matches: 121

SLAM MODE |  Maps: 1, KFs: 589, MPs: 15444, Matches: 106

SLAM MODE |  Maps: 1, KFs: 589, MPs: 15444, Matches: 91

SLAM MODE |  Maps: 1, KFs: 589, MPs: 15444, Matches: 103

SLAM MODE |  Maps: 1, KFs: 589, MPs: 15444, Matches: 91

SLAM MODE |  Maps: 1, KFs: 589, MPs: 15444, Matches: 97

SLAM MODE |  Maps: 1, KFs: 589, MPs: 15444, Matches: 84

SLAM MODE |  Maps: 1, KFs: 589, MPs: 15444, Matches: 84

SLAM MODE |  Maps: 1, KFs: 589, MPs: 15444, Matches: 82

SLAM MODE |  Maps: 1, KFs: 589, MPs: 15444, Matches: 88

SLAM MODE |  Maps: 1, KFs: 590, MPs: 15461, Matches: 69

SLAM MODE |  Maps: 1, KFs: 590, MPs: 15461, Matches: 127

SLAM MODE |  Maps: 1, KFs: 590, MPs: 15461, Matches: 127

SLAM MODE |  Maps: 1, KFs: 590, MPs: 15461, Matches: 99

SLAM MODE |  Maps: 1, KFs: 590, MPs: 15461, Matches: 94

SLAM MODE |  Maps: 1, KFs: 590, MPs: 15461, Matches: 98

SLAM MODE |  Maps: 1, KFs: 590, MPs: 15461, Matches: 70

SLAM MODE |  Maps: 1, KFs: 590, MPs: 15548, Matches: 67

SLAM MODE |  Maps: 1, KFs: 591, MPs: 15494, Matches: 67

SLAM MODE |  Maps: 1, KFs: 591, MPs: 15494, Matches: 106

SLAM MODE |  Maps: 1, KFs: 591, MPs: 15494, Matches: 102

SLAM MODE |  Maps: 1, KFs: 591, MPs: 15494, Matches: 91

SLAM MODE |  Maps: 1, KFs: 591, MPs: 15494, Matches: 101

SLAM MODE |  Maps: 1, KFs: 591, MPs: 15494, Matches: 101

SLAM MODE |  Maps: 1, KFs: 591, MPs: 15494, Matches: 74

SLAM MODE |  Maps: 1, KFs: 591, MPs: 15494, Matches: 73

SLAM MODE |  Maps: 1, KFs: 592, MPs: 15493, Matches: 71

SLAM MODE |  Maps: 1, KFs: 592, MPs: 15493, Matches: 126

SLAM MODE |  Maps: 1, KFs: 592, MPs: 15493, Matches: 128

SLAM MODE |  Maps: 1, KFs: 592, MPs: 15493, Matches: 113

SLAM MODE |  Maps: 1, KFs: 592, MPs: 15493, Matches: 113

SLAM MODE |  Maps: 1, KFs: 592, MPs: 15493, Matches: 105

SLAM MODE |  Maps: 1, KFs: 592, MPs: 15493, Matches: 93

SLAM MODE |  Maps: 1, KFs: 592, MPs: 15493, Matches: 81

SLAM MODE |  Maps: 1, KFs: 592, MPs: 15493, Matches: 83

SLAM MODE |  Maps: 1, KFs: 592, MPs: 15493, Matches: 76

SLAM MODE |  Maps: 1, KFs: 592, MPs: 15493, Matches: 76

SLAM MODE |  Maps: 1, KFs: 593, MPs: 15541, Matches: 62

SLAM MODE |  Maps: 1, KFs: 593, MPs: 15541, Matches: 121

SLAM MODE |  Maps: 1, KFs: 593, MPs: 15541, Matches: 76

SLAM MODE |  Maps: 1, KFs: 593, MPs: 15541, Matches: 91

SLAM MODE |  Maps: 1, KFs: 593, MPs: 15541, Matches: 100

SLAM MODE |  Maps: 1, KFs: 593, MPs: 15541, Matches: 95

SLAM MODE |  Maps: 1, KFs: 593, MPs: 15541, Matches: 95

SLAM MODE |  Maps: 1, KFs: 593, MPs: 15541, Matches: 77

SLAM MODE |  Maps: 1, KFs: 593, MPs: 15541, Matches: 83

SLAM MODE |  Maps: 1, KFs: 594, MPs: 15560, Matches: 54

SLAM MODE |  Maps: 1, KFs: 594, MPs: 15560, Matches: 102

SLAM MODE |  Maps: 1, KFs: 594, MPs: 15560, Matches: 102

SLAM MODE |  Maps: 1, KFs: 594, MPs: 15560, Matches: 93

SLAM MODE |  Maps: 1, KFs: 594, MPs: 15560, Matches: 85

SLAM MODE |  Maps: 1, KFs: 595, MPs: 15575, Matches: 52

SLAM MODE |  Maps: 1, KFs: 595, MPs: 15575, Matches: 122

SLAM MODE |  Maps: 1, KFs: 595, MPs: 15575, Matches: 119

SLAM MODE |  Maps: 1, KFs: 595, MPs: 15575, Matches: 119

SLAM MODE |  Maps: 1, KFs: 595, MPs: 15575, Matches: 107

SLAM MODE |  Maps: 1, KFs: 595, MPs: 15575, Matches: 96

SLAM MODE |  Maps: 1, KFs: 595, MPs: 15575, Matches: 98

SLAM MODE |  Maps: 1, KFs: 595, MPs: 15575, Matches: 97

SLAM MODE |  Maps: 1, KFs: 595, MPs: 15575, Matches: 76

SLAM MODE |  Maps: 1, KFs: 595, MPs: 15575, Matches: 76

SLAM MODE |  Maps: 1, KFs: 595, MPs: 15575, Matches: 81

SLAM MODE |  Maps: 1, KFs: 596, MPs: 15594, Matches: 60

SLAM MODE |  Maps: 1, KFs: 597, MPs: 15621, Matches: 64

SLAM MODE |  Maps: 1, KFs: 597, MPs: 15621, Matches: 91

SLAM MODE |  Maps: 1, KFs: 597, MPs: 15621, Matches: 93

SLAM MODE |  Maps: 1, KFs: 597, MPs: 15621, Matches: 93

SLAM MODE |  Maps: 1, KFs: 597, MPs: 15621, Matches: 99

SLAM MODE |  Maps: 1, KFs: 597, MPs: 15621, Matches: 96

SLAM MODE |  Maps: 1, KFs: 598, MPs: 15594, Matches: 81

SLAM MODE |  Maps: 1, KFs: 598, MPs: 15594, Matches: 114

SLAM MODE |  Maps: 1, KFs: 599, MPs: 15647, Matches: 81

SLAM MODE |  Maps: 1, KFs: 599, MPs: 15725, Matches: 78

SLAM MODE |  Maps: 1, KFs: 600, MPs: 15679, Matches: 78

SLAM MODE |  Maps: 1, KFs: 600, MPs: 15679, Matches: 111

SLAM MODE |  Maps: 1, KFs: 600, MPs: 15679, Matches: 110

SLAM MODE |  Maps: 1, KFs: 601, MPs: 15712, Matches: 88

SLAM MODE |  Maps: 1, KFs: 601, MPs: 15712, Matches: 106

SLAM MODE |  Maps: 1, KFs: 601, MPs: 15712, Matches: 124

SLAM MODE |  Maps: 1, KFs: 601, MPs: 15712, Matches: 124

SLAM MODE |  Maps: 1, KFs: 601, MPs: 15712, Matches: 140

SLAM MODE |  Maps: 1, KFs: 601, MPs: 15712, Matches: 123

SLAM MODE |  Maps: 1, KFs: 601, MPs: 15712, Matches: 102

SLAM MODE |  Maps: 1, KFs: 601, MPs: 15712, Matches: 110

SLAM MODE |  Maps: 1, KFs: 601, MPs: 15796, Matches: 97

SLAM MODE |  Maps: 1, KFs: 602, MPs: 15733, Matches: 97

SLAM MODE |  Maps: 1, KFs: 602, MPs: 15733, Matches: 159

SLAM MODE |  Maps: 1, KFs: 602, MPs: 15733, Matches: 145

SLAM MODE |  Maps: 1, KFs: 602, MPs: 15733, Matches: 122

SLAM MODE |  Maps: 1, KFs: 602, MPs: 15733, Matches: 109

SLAM MODE |  Maps: 1, KFs: 603, MPs: 15743, Matches: 95

SLAM MODE |  Maps: 1, KFs: 603, MPs: 15779, Matches: 95

SLAM MODE |  Maps: 1, KFs: 603, MPs: 15779, Matches: 166

SLAM MODE |  Maps: 1, KFs: 603, MPs: 15779, Matches: 128

SLAM MODE |  Maps: 1, KFs: 604, MPs: 15804, Matches: 99

SLAM MODE |  Maps: 1, KFs: 604, MPs: 15804, Matches: 153

SLAM MODE |  Maps: 1, KFs: 604, MPs: 15804, Matches: 134

SLAM MODE |  Maps: 1, KFs: 604, MPs: 15804, Matches: 134

SLAM MODE |  Maps: 1, KFs: 605, MPs: 15790, Matches: 97

SLAM MODE |  Maps: 1, KFs: 605, MPs: 15790, Matches: 150

SLAM MODE |  Maps: 1, KFs: 606, MPs: 15801, Matches: 102

SLAM MODE |  Maps: 1, KFs: 607, MPs: 15831, Matches: 110

SLAM MODE |  Maps: 1, KFs: 607, MPs: 15831, Matches: 213

SLAM MODE |  Maps: 1, KFs: 607, MPs: 15831, Matches: 213

SLAM MODE |  Maps: 1, KFs: 607, MPs: 15831, Matches: 217

SLAM MODE |  Maps: 1, KFs: 607, MPs: 15831, Matches: 200

SLAM MODE |  Maps: 1, KFs: 607, MPs: 15831, Matches: 185

SLAM MODE |  Maps: 1, KFs: 607, MPs: 15831, Matches: 178

SLAM MODE |  Maps: 1, KFs: 607, MPs: 15898, Matches: 150

SLAM MODE |  Maps: 1, KFs: 608, MPs: 15879, Matches: 150

SLAM MODE |  Maps: 1, KFs: 608, MPs: 15879, Matches: 184

SLAM MODE |  Maps: 1, KFs: 608, MPs: 15879, Matches: 174

SLAM MODE |  Maps: 1, KFs: 609, MPs: 15928, Matches: 142

SLAM MODE |  Maps: 1, KFs: 609, MPs: 15928, Matches: 167

SLAM MODE |  Maps: 1, KFs: 609, MPs: 15928, Matches: 158

SLAM MODE |  Maps: 1, KFs: 609, MPs: 15928, Matches: 158

SLAM MODE |  Maps: 1, KFs: 609, MPs: 15928, Matches: 159

SLAM MODE |  Maps: 1, KFs: 610, MPs: 15933, Matches: 126

SLAM MODE |  Maps: 1, KFs: 610, MPs: 15933, Matches: 141

SLAM MODE |  Maps: 1, KFs: 611, MPs: 16007, Matches: 142

SLAM MODE |  Maps: 1, KFs: 611, MPs: 15964, Matches: 142

SLAM MODE |  Maps: 1, KFs: 611, MPs: 15964, Matches: 181

SLAM MODE |  Maps: 1, KFs: 611, MPs: 15964, Matches: 173

SLAM MODE |  Maps: 1, KFs: 612, MPs: 15990, Matches: 157

SLAM MODE |  Maps: 1, KFs: 612, MPs: 15990, Matches: 192

SLAM MODE |  Maps: 1, KFs: 612, MPs: 15990, Matches: 192

SLAM MODE |  Maps: 1, KFs: 612, MPs: 15990, Matches: 161

SLAM MODE |  Maps: 1, KFs: 613, MPs: 16004, Matches: 142

SLAM MODE |  Maps: 1, KFs: 613, MPs: 16004, Matches: 168

SLAM MODE |  Maps: 1, KFs: 613, MPs: 16004, Matches: 168

SLAM MODE |  Maps: 1, KFs: 613, MPs: 16004, Matches: 152

SLAM MODE |  Maps: 1, KFs: 613, MPs: 16004, Matches: 150

SLAM MODE |  Maps: 1, KFs: 613, MPs: 16004, Matches: 138

SLAM MODE |  Maps: 1, KFs: 613, MPs: 16004, Matches: 164

SLAM MODE |  Maps: 1, KFs: 613, MPs: 16004, Matches: 164

SLAM MODE |  Maps: 1, KFs: 614, MPs: 16014, Matches: 128

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 98

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 127

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 154

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 154

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 146

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 144

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 159

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 143

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 143

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 141

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 153

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 143

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 139

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 127

SLAM MODE |  Maps: 1, KFs: 615, MPs: 16091, Matches: 127

SLAM MODE |  Maps: 1, KFs: 616, MPs: 16042, Matches: 122

SLAM MODE |  Maps: 1, KFs: 616, MPs: 16042, Matches: 143

SLAM MODE |  Maps: 1, KFs: 616, MPs: 16042, Matches: 145

SLAM MODE |  Maps: 1, KFs: 616, MPs: 16042, Matches: 111

SLAM MODE |  Maps: 1, KFs: 616, MPs: 16042, Matches: 112

SLAM MODE |  Maps: 1, KFs: 616, MPs: 16042, Matches: 112

SLAM MODE |  Maps: 1, KFs: 616, MPs: 16042, Matches: 112

SLAM MODE |  Maps: 1, KFs: 616, MPs: 16042, Matches: 109

SLAM MODE |  Maps: 1, KFs: 617, MPs: 16094, Matches: 96

SLAM MODE |  Maps: 1, KFs: 617, MPs: 16094, Matches: 179

SLAM MODE |  Maps: 1, KFs: 617, MPs: 16094, Matches: 171

SLAM MODE |  Maps: 1, KFs: 617, MPs: 16094, Matches: 141

SLAM MODE |  Maps: 1, KFs: 617, MPs: 16094, Matches: 141

SLAM MODE |  Maps: 1, KFs: 617, MPs: 16094, Matches: 115

SLAM MODE |  Maps: 1, KFs: 617, MPs: 16094, Matches: 132

SLAM MODE |  Maps: 1, KFs: 617, MPs: 16094, Matches: 125

SLAM MODE |  Maps: 1, KFs: 617, MPs: 16094, Matches: 104

SLAM MODE |  Maps: 1, KFs: 617, MPs: 16177, Matches: 104

SLAM MODE |  Maps: 1, KFs: 618, MPs: 16125, Matches: 98

SLAM MODE |  Maps: 1, KFs: 618, MPs: 16125, Matches: 165

SLAM MODE |  Maps: 1, KFs: 618, MPs: 16125, Matches: 132

SLAM MODE |  Maps: 1, KFs: 618, MPs: 16125, Matches: 117

SLAM MODE |  Maps: 1, KFs: 618, MPs: 16125, Matches: 103

SLAM MODE |  Maps: 1, KFs: 618, MPs: 16218, Matches: 103

SLAM MODE |  Maps: 1, KFs: 619, MPs: 16152, Matches: 39

SLAM MODE |  Maps: 1, KFs: 619, MPs: 16152, Matches: 85

SLAM MODE |  Maps: 1, KFs: 619, MPs: 16152, Matches: 106

SLAM MODE |  Maps: 1, KFs: 619, MPs: 16152, Matches: 55

SLAM MODE |  Maps: 1, KFs: 620, MPs: 16136, Matches: 68

SLAM MODE |  Maps: 1, KFs: 620, MPs: 16136, Matches: 81

SLAM MODE |  Maps: 1, KFs: 620, MPs: 16136, Matches: 81

SLAM MODE |  Maps: 1, KFs: 620, MPs: 16136, Matches: 87

SLAM MODE |  Maps: 1, KFs: 620, MPs: 16136, Matches: 124

SLAM MODE |  Maps: 1, KFs: 620, MPs: 16136, Matches: 116

SLAM MODE |  Maps: 1, KFs: 620, MPs: 16136, Matches: 106

SLAM MODE |  Maps: 1, KFs: 620, MPs: 16136, Matches: 94

SLAM MODE |  Maps: 1, KFs: 620, MPs: 16136, Matches: 94

SLAM MODE |  Maps: 1, KFs: 620, MPs: 16136, Matches: 95

SLAM MODE |  Maps: 1, KFs: 620, MPs: 16136, Matches: 87

SLAM MODE |  Maps: 1, KFs: 620, MPs: 16136, Matches: 93

SLAM MODE |  Maps: 1, KFs: 620, MPs: 16136, Matches: 80

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 69

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 69

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 132

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 134

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 112

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 72

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 84

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 84

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 95

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 96

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 92

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 95

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 99

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 99

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 87

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 95

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 81

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 83

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 83

SLAM MODE |  Maps: 1, KFs: 621, MPs: 16141, Matches: 82

SLAM MODE |  Maps: 1, KFs: 622, MPs: 16180, Matches: 78

SLAM MODE |  Maps: 1, KFs: 622, MPs: 16180, Matches: 153

SLAM MODE |  Maps: 1, KFs: 622, MPs: 16180, Matches: 135

SLAM MODE |  Maps: 1, KFs: 622, MPs: 16180, Matches: 115

SLAM MODE |  Maps: 1, KFs: 622, MPs: 16180, Matches: 113

SLAM MODE |  Maps: 1, KFs: 622, MPs: 16180, Matches: 113

SLAM MODE |  Maps: 1, KFs: 622, MPs: 16180, Matches: 109

SLAM MODE |  Maps: 1, KFs: 622, MPs: 16180, Matches: 102
