
SLAM MODE |  Maps: 1, KFs: 2, MPs: 119, Matches: 140

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 180

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 210

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 193

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 223

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 201

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 212

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 195

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 202

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 197

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 218

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 199

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 217

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 197

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 202

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 200

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 218

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 199

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 208

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 187

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 203

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 190

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 215

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 194

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 208

SLAM MODE |  Maps: 1, KFs: 43, MPs: 1442, Matches: 192

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1461, Matches: 208

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1489, Matches: 192

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1459, Matches: 364

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1459, Matches: 334

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1459, Matches: 329

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1459, Matches: 332

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1459, Matches: 344

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1459, Matches: 334

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1459, Matches: 328

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1459, Matches: 315

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1459, Matches: 316

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1459, Matches: 304

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1459, Matches: 307

SLAM MODE |  Maps: 1, KFs: 44, MPs: 1459, Matches: 317

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1401, Matches: 313

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1401, Matches: 311

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 418

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 438

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 418

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 436

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 418

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 436

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 421

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 402

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 427

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 420

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 406

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 403

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 434

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 432

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 421

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 441

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 416

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 422

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 382

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 411

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 369

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 389

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 399

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 392

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 404

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 370

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 403

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 385

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 368

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 369

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 379

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 380

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 359

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 352

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 359

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 352

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 355

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 344

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 347

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 358

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 336

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 336

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 340

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 340

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 340

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 344

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 359

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 336

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 335

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 341

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 337

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 346

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 337

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 354

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 340

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 354

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 348

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 327

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 333

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 340

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 342

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 324

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 315

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 319

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 328

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 334

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 334

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 316

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 332

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 321

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 326

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 317

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 326

SLAM MODE |  Maps: 1, KFs: 45, MPs: 1541, Matches: 320

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1615, Matches: 331

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1615, Matches: 321

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1568, Matches: 476

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1568, Matches: 456

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1568, Matches: 485

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1568, Matches: 478

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1568, Matches: 485

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1568, Matches: 478

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1568, Matches: 494

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1568, Matches: 464

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1568, Matches: 486

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1568, Matches: 461

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 505

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 453

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 505

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 445

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 476

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 453

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 466

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 461

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 470

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 461

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 470

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 411

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 439

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 411

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 413

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 389

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 400

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 398

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 375

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 391

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 385

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 378

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 383

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 368

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 377

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 352

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 381

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 350

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 361

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 345

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 372

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 340

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 349

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 350

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 354

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 347

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 329

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 327

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 335

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 301

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 331

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 304

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 347

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 317

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 337

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 318

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 339

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 317

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 323

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 311

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 324

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 312

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 319

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 305

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 311

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 331

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 313

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 328

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 308

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 311

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 297

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 322

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 312

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 293

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 317

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 299

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 311

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 320

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 315

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 311

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 315

SLAM MODE |  Maps: 1, KFs: 46, MPs: 1567, Matches: 313

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1448, Matches: 327

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1472, Matches: 298

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1618, Matches: 470

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1618, Matches: 453

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 470

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 453

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 468

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 446

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 481

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 462

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 461

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 427

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 461

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 427

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 455

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 422

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 448

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 427

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 428

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 424

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 437

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 410

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 423

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 407

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 414

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 399

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 435

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 413

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 428

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 413

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 432

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 395

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 442

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 404

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 420

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 404

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 420

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 405

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 418

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 405

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 418

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 392

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 417

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 405

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 410

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 397

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 414

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 385

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 426

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 388

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 413

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 384

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 435

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 395

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 403

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 393

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 399

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 382

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 411

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 386

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 403

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 365

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 387

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 371

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 394

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 369

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 394

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 367

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 378

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 377

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 378

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 377

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 390

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 371

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 386

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 358

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 380

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 341

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 363

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 361

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 362

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 325

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 353

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 338

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 366

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 336

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 352

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 316

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 326

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 312

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 328

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 314

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 321

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 302

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 333

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 303

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 325

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 275

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 301

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 271

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 276

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1610, Matches: 275

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1687, Matches: 286

SLAM MODE |  Maps: 1, KFs: 47, MPs: 1687, Matches: 284

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1689, Matches: 286

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1684, Matches: 284

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 416

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 401

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 422

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 385

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 400

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 377

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 381

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 364

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 390

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 353

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 367

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 362

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 368

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 380

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 361

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 334

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 387

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 349

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 397

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 368

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 390

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 387

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 385

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 384

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 357

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 369

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 340

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 360

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 344

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 349

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 344

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 342

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 332

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 342

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 357

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 352

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 335

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 333

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 368

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 330

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 346

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 326

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 337

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 321

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 340

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 325

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 354

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 315

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 341

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 320

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 341

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 327

SLAM MODE |  Maps: 1, KFs: 48, MPs: 1677, Matches: 332
