
SLAM MODE |  Maps: 1, KFs: 1, MPs: 169, Matches: 112

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 189

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 184

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 197

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 197

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 181

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 172

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 156

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 167

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 167

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 149

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 153

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 155

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 146

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 146

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 137

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 125

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10051, Matches: 117

SLAM MODE |  Maps: 1, KFs: 351, MPs: 10137, Matches: 107

SLAM MODE |  Maps: 1, KFs: 352, MPs: 10029, Matches: 107

SLAM MODE |  Maps: 1, KFs: 352, MPs: 10029, Matches: 154

SLAM MODE |  Maps: 1, KFs: 352, MPs: 10029, Matches: 132

SLAM MODE |  Maps: 1, KFs: 352, MPs: 10029, Matches: 133

SLAM MODE |  Maps: 1, KFs: 352, MPs: 10029, Matches: 133

SLAM MODE |  Maps: 1, KFs: 352, MPs: 10029, Matches: 133

SLAM MODE |  Maps: 1, KFs: 352, MPs: 10029, Matches: 128

SLAM MODE |  Maps: 1, KFs: 352, MPs: 10029, Matches: 124

SLAM MODE |  Maps: 1, KFs: 352, MPs: 10029, Matches: 124

SLAM MODE |  Maps: 1, KFs: 352, MPs: 10029, Matches: 124

SLAM MODE |  Maps: 1, KFs: 352, MPs: 10029, Matches: 101

SLAM MODE |  Maps: 1, KFs: 352, MPs: 10029, Matches: 97

SLAM MODE |  Maps: 1, KFs: 353, MPs: 10044, Matches: 86

SLAM MODE |  Maps: 1, KFs: 353, MPs: 10044, Matches: 86

SLAM MODE |  Maps: 1, KFs: 353, MPs: 10044, Matches: 115

SLAM MODE |  Maps: 1, KFs: 353, MPs: 10044, Matches: 109

SLAM MODE |  Maps: 1, KFs: 353, MPs: 10044, Matches: 112

SLAM MODE |  Maps: 1, KFs: 353, MPs: 10044, Matches: 97

SLAM MODE |  Maps: 1, KFs: 353, MPs: 10044, Matches: 97

SLAM MODE |  Maps: 1, KFs: 353, MPs: 10044, Matches: 82

SLAM MODE |  Maps: 1, KFs: 353, MPs: 10044, Matches: 77

SLAM MODE |  Maps: 1, KFs: 354, MPs: 10053, Matches: 69

SLAM MODE |  Maps: 1, KFs: 354, MPs: 10053, Matches: 69

SLAM MODE |  Maps: 1, KFs: 354, MPs: 10053, Matches: 94

SLAM MODE |  Maps: 1, KFs: 354, MPs: 10053, Matches: 86

SLAM MODE |  Maps: 1, KFs: 354, MPs: 10053, Matches: 83

SLAM MODE |  Maps: 1, KFs: 354, MPs: 10053, Matches: 80

SLAM MODE |  Maps: 1, KFs: 354, MPs: 10053, Matches: 80

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 47

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 85

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 90

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 89

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 89

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 88

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 89

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 87

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 86

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 86

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 83

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 84

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 80

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 77

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 77

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 79

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 77

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 78

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 78

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 78

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 70

SLAM MODE |  Maps: 1, KFs: 355, MPs: 10065, Matches: 56

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 46

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 117

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 117

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 120

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 109

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 108

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 103

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 99

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 99

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 115

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 114

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 109

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 116

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 116

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 113

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 110

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 108

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 112

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 112

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 104

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 98

SLAM MODE |  Maps: 1, KFs: 356, MPs: 10153, Matches: 98

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 82

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 82

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 161

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 153

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 153

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 159

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 140

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 155

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 155

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 149

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 155

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 142

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 141

SLAM MODE |  Maps: 1, KFs: 357, MPs: 10238, Matches: 141

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 127

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 219

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 222

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 201

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 200

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 200

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 207

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 200

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 199

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 197

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 197

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 188

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 188

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 189

SLAM MODE |  Maps: 1, KFs: 358, MPs: 10324, Matches: 183

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 165

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 165

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 283

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 277

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 277

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 269

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 268

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 268

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 273

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 258

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 256

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 258

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 259

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 259

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 246

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 259

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 253

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 245

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 245

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 246

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 253

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 244

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 252

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 244

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 244

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 237

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 237

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 241

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 242

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 242

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 235

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 234

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 213

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 213

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 227

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 211

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 224

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 215

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 207

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 207

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 203

SLAM MODE |  Maps: 1, KFs: 359, MPs: 10412, Matches: 200

SLAM MODE |  Maps: 1, KFs: 360, MPs: 10438, Matches: 197

SLAM MODE |  Maps: 1, KFs: 360, MPs: 10438, Matches: 275

SLAM MODE |  Maps: 1, KFs: 360, MPs: 10438, Matches: 275

SLAM MODE |  Maps: 1, KFs: 360, MPs: 10438, Matches: 276

SLAM MODE |  Maps: 1, KFs: 360, MPs: 10438, Matches: 271

SLAM MODE |  Maps: 1, KFs: 360, MPs: 10438, Matches: 250

SLAM MODE |  Maps: 1, KFs: 360, MPs: 10438, Matches: 244

SLAM MODE |  Maps: 1, KFs: 360, MPs: 10438, Matches: 244

SLAM MODE |  Maps: 1, KFs: 360, MPs: 10438, Matches: 261

SLAM MODE |  Maps: 1, KFs: 360, MPs: 10438, Matches: 267

SLAM MODE |  Maps: 1, KFs: 360, MPs: 10438, Matches: 238

SLAM MODE |  Maps: 1, KFs: 360, MPs: 10438, Matches: 222

SLAM MODE |  Maps: 1, KFs: 360, MPs: 10438, Matches: 222

SLAM MODE |  Maps: 1, KFs: 361, MPs: 10470, Matches: 145

SLAM MODE |  Maps: 1, KFs: 361, MPs: 10470, Matches: 278

SLAM MODE |  Maps: 1, KFs: 361, MPs: 10470, Matches: 285

SLAM MODE |  Maps: 1, KFs: 361, MPs: 10470, Matches: 296

SLAM MODE |  Maps: 1, KFs: 361, MPs: 10470, Matches: 273

SLAM MODE |  Maps: 1, KFs: 361, MPs: 10470, Matches: 273

SLAM MODE |  Maps: 1, KFs: 361, MPs: 10470, Matches: 277

SLAM MODE |  Maps: 1, KFs: 361, MPs: 10470, Matches: 270

SLAM MODE |  Maps: 1, KFs: 361, MPs: 10470, Matches: 254

SLAM MODE |  Maps: 1, KFs: 361, MPs: 10470, Matches: 250

SLAM MODE |  Maps: 1, KFs: 361, MPs: 10470, Matches: 250

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 188

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 207

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 235

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 267

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 267

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 282

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 274

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 268

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 276

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 276

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 265

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 254

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 259

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 230

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 238

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 238

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 215

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 242

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10503, Matches: 226

SLAM MODE |  Maps: 1, KFs: 362, MPs: 10570, Matches: 210

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 210

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 302

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 288

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 289

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 281

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 281

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 277

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 285

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 270

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 272

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 281

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 281

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 264

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 276

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 265

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 275

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 275

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 266

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 260

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 247

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 249

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 249

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 255

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 273

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 270

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 256

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 256

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 253

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 233

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 241

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 226

SLAM MODE |  Maps: 1, KFs: 363, MPs: 10544, Matches: 226

SLAM MODE |  Maps: 1, KFs: 364, MPs: 10597, Matches: 220

SLAM MODE |  Maps: 1, KFs: 364, MPs: 10597, Matches: 271

SLAM MODE |  Maps: 1, KFs: 364, MPs: 10597, Matches: 267

SLAM MODE |  Maps: 1, KFs: 364, MPs: 10597, Matches: 257

SLAM MODE |  Maps: 1, KFs: 364, MPs: 10597, Matches: 245

SLAM MODE |  Maps: 1, KFs: 364, MPs: 10597, Matches: 245

SLAM MODE |  Maps: 1, KFs: 364, MPs: 10597, Matches: 249

SLAM MODE |  Maps: 1, KFs: 364, MPs: 10597, Matches: 249

SLAM MODE |  Maps: 1, KFs: 364, MPs: 10597, Matches: 240

SLAM MODE |  Maps: 1, KFs: 365, MPs: 10672, Matches: 189

SLAM MODE |  Maps: 1, KFs: 365, MPs: 10658, Matches: 189

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 174

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 268

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 273

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 271

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 281

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 281

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 283

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 266

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 275

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 256

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 256

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 253

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 256

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 255

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 258

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 263

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 263

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 248

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 234

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 244

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 241

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 241

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 228

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 219

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 235

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 239

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 229

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 229

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 239

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 221

SLAM MODE |  Maps: 1, KFs: 366, MPs: 10730, Matches: 200

SLAM MODE |  Maps: 1, KFs: 367, MPs: 10673, Matches: 118

SLAM MODE |  Maps: 1, KFs: 367, MPs: 10666, Matches: 118

SLAM MODE |  Maps: 1, KFs: 367, MPs: 10666, Matches: 252

SLAM MODE |  Maps: 1, KFs: 367, MPs: 10666, Matches: 268

SLAM MODE |  Maps: 1, KFs: 367, MPs: 10666, Matches: 250

SLAM MODE |  Maps: 1, KFs: 367, MPs: 10666, Matches: 266

SLAM MODE |  Maps: 1, KFs: 367, MPs: 10666, Matches: 249

SLAM MODE |  Maps: 1, KFs: 367, MPs: 10666, Matches: 249

SLAM MODE |  Maps: 1, KFs: 367, MPs: 10666, Matches: 270

SLAM MODE |  Maps: 1, KFs: 367, MPs: 10666, Matches: 250

SLAM MODE |  Maps: 1, KFs: 367, MPs: 10666, Matches: 228

SLAM MODE |  Maps: 1, KFs: 367, MPs: 10666, Matches: 216

SLAM MODE |  Maps: 1, KFs: 367, MPs: 10666, Matches: 216

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 78

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 292

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 263

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 267

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 258

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 258

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 266

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 264

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 253

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 239

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 204

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 204

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 208

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 219

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 238

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 203

SLAM MODE |  Maps: 1, KFs: 368, MPs: 10731, Matches: 203

SLAM MODE |  Maps: 1, KFs: 369, MPs: 10718, Matches: 49

SLAM MODE |  Maps: 1, KFs: 369, MPs: 10718, Matches: 151

SLAM MODE |  Maps: 1, KFs: 369, MPs: 10718, Matches: 186

SLAM MODE |  Maps: 1, KFs: 369, MPs: 10718, Matches: 206

SLAM MODE |  Maps: 1, KFs: 369, MPs: 10718, Matches: 196

SLAM MODE |  Maps: 1, KFs: 369, MPs: 10718, Matches: 196

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10750, Matches: 155

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10750, Matches: 218

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10750, Matches: 247

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10750, Matches: 235

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10750, Matches: 235

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10750, Matches: 239

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10750, Matches: 219

SLAM MODE |  Maps: 1, KFs: 370, MPs: 10750, Matches: 230

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10760, Matches: 39

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10760, Matches: 39

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10760, Matches: 81

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10760, Matches: 71

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10760, Matches: 57

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10760, Matches: 60

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10760, Matches: 60

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10760, Matches: 141

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10760, Matches: 187

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10760, Matches: 196

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10760, Matches: 179

SLAM MODE |  Maps: 1, KFs: 371, MPs: 10760, Matches: 179

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 165

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 179

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 237

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 223

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 228

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 228

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 207

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 210

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 221

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 194

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 194

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 201

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 196

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 206

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 199

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 199

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 190

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 185

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 203

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 202

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 202

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 184

SLAM MODE |  Maps: 1, KFs: 372, MPs: 10781, Matches: 196
